time,voltage,current
667227,1.06,19.52
667750,1.01,19.52
668273,1.01,19.52
668797,1.01,19.51
669321,1.00,19.52
669844,1.02,19.51
670367,0.97,19.53
670896,1.02,19.51
671419,0.98,19.51
671943,0.97,19.50
672466,0.96,19.50
672990,0.98,19.51
673513,1.01,19.52
674037,0.99,19.53
674563,1.04,19.53
675086,1.06,19.51
675609,1.01,19.52
676133,0.96,19.50
676657,0.95,19.52
677180,1.01,19.52
677703,1.02,19.51
678227,1.02,19.52
678751,0.99,19.51
679274,0.97,19.52
679798,1.00,19.51
680323,1.02,19.52
680846,0.98,19.52
681369,0.97,19.51
681892,0.96,19.50
682417,1.00,19.51
682940,1.06,19.52
683463,0.99,19.52
683986,1.02,19.51
684511,1.03,19.54
685034,1.01,19.51
685562,0.99,19.49
686086,0.96,19.51
686609,0.99,19.49
687133,0.98,19.51
687656,0.99,19.51
688180,0.92,19.50
688706,1.02,19.50
689230,1.04,19.51
689754,1.00,19.52
690277,1.03,19.52
690800,1.03,19.51
691323,1.01,19.51
691848,0.98,19.51
692371,0.95,19.50
692894,1.03,19.51
693417,1.02,19.51
693942,0.99,19.50
694465,1.05,19.49
694988,1.05,19.51
695512,1.06,19.50
696036,1.00,19.51
696559,0.97,19.49
697082,0.96,19.49
697606,1.02,19.50
698129,1.06,19.51
698653,0.95,19.50
699176,1.01,19.49
699704,1.01,19.50
700228,1.01,19.50
700752,1.01,19.49
701276,0.98,19.50
701799,1.02,19.50
702323,1.03,19.48
702849,1.01,19.49
703373,1.06,19.50
703896,0.99,19.50
704419,0.99,19.49
704943,1.03,19.52
705466,1.02,19.50
705990,1.00,19.50
706513,1.00,19.50
707037,0.99,19.48
707560,1.02,19.51
708083,0.99,19.49
708608,1.02,19.49
709131,1.01,19.49
709654,1.01,19.49
710177,1.02,19.51
710702,1.01,19.49
711225,1.03,19.48
711748,1.00,19.49
712271,0.97,19.50
712795,0.95,19.48
713319,1.07,19.48
713842,1.02,19.49
714371,1.02,19.49
714895,1.03,19.50
715419,1.00,19.49
715942,1.01,19.49
716466,1.02,19.50
716993,1.01,19.49
717516,1.02,19.49
718040,1.03,19.50
718563,0.99,19.48
719087,1.00,19.49
719610,1.02,19.49
720134,1.01,19.49
720657,1.02,19.49
721181,0.98,19.48
721704,1.02,19.50
722228,1.00,19.48
722751,0.98,19.49
723275,1.01,19.48
723799,1.00,19.49
724322,1.01,19.51
724845,1.02,19.49
725369,0.99,19.48
725893,1.01,19.48
726416,1.04,19.49
726939,1.05,19.49
727463,1.07,19.49
727987,1.04,19.49
728514,1.00,19.47
729038,1.10,19.50
729562,0.97,19.47
730085,1.01,19.47
730608,1.06,19.51
731134,1.10,19.50
731658,1.05,19.48
732181,1.06,19.48
732704,1.02,19.47
733228,0.99,19.47
733752,1.04,19.48
734275,1.02,19.48
734798,0.96,19.49
735322,1.03,19.47
735845,1.03,19.49
736368,1.00,19.48
736891,0.99,19.48
737415,1.00,19.48
737938,1.02,19.47
738461,1.00,19.48
738984,0.98,19.47
739508,1.00,19.47
740032,0.97,19.49
740555,1.08,19.50
741079,1.12,19.47
741602,1.01,19.45
742125,1.00,19.47
742648,0.98,19.50
743177,1.07,19.51
743700,1.03,19.46
744223,1.02,19.47
744747,0.99,19.49
745274,0.99,19.46
745797,0.99,19.46
746320,0.96,19.47
746844,1.01,19.46
747367,0.96,19.49
747891,0.94,19.46
748414,0.98,19.46
748938,0.97,19.46
749461,0.99,19.46
749984,0.96,19.47
750508,0.99,19.46
751031,1.09,19.46
751554,1.09,19.47
752078,1.03,19.46
752602,1.05,19.46
753125,1.02,19.48
753648,1.05,19.49
754171,1.04,19.48
754695,1.01,19.47
755218,1.02,19.47
755741,0.98,19.46
756265,1.00,19.47
756789,0.95,19.47
757312,1.02,19.46
757838,0.99,19.47
758363,1.03,19.47
758886,1.01,19.47
759412,0.99,19.47
759936,0.96,19.47
760459,1.00,19.48
760983,1.06,19.46
761506,0.97,19.47
762030,1.01,19.47
762553,1.03,19.46
763077,1.01,19.46
763600,1.02,19.46
764124,1.00,19.46
764647,1.00,19.46
765171,0.94,19.47
765694,0.96,19.46
766218,0.97,19.46
766742,0.94,19.46
767265,0.99,19.46
767789,1.06,19.46
768312,1.05,19.47
768836,1.04,19.46
769359,1.01,19.46
769883,1.04,19.46
770407,1.01,19.46
770930,1.00,19.46
771453,0.99,19.45
771982,1.00,19.46
772506,1.01,19.46
773029,1.00,19.48
773556,0.98,19.45
774079,1.00,19.44
774602,0.96,19.45
775127,0.98,19.45
775650,0.98,19.46
776173,0.99,19.46
776696,1.00,19.46
777220,0.93,19.46
777744,1.05,19.46
778267,0.94,19.45
778790,0.95,19.47
779314,0.99,19.45
779838,0.91,19.46
780361,1.04,19.44
780884,0.97,19.44
781408,1.02,19.46
781931,1.01,19.47
782454,1.03,19.47
782979,1.01,19.45
783502,0.97,19.45
784025,0.97,19.45
784548,1.03,19.44
785073,1.00,19.46
785596,1.01,19.45
786119,0.95,19.48
786648,1.02,19.46
787173,1.09,19.45
787698,1.02,19.47
788222,1.04,19.46
788745,1.04,19.46
789269,1.03,19.46
789792,1.05,19.46
790316,1.03,19.47
790839,1.05,19.45
791363,1.03,19.46
791886,1.01,19.46
792410,1.04,19.46
792933,1.01,19.47
793456,1.05,19.46
793980,1.01,19.46
794504,1.02,19.46
795027,1.05,19.46
795550,1.03,19.46
796073,1.04,19.46
796598,0.99,19.46
797121,1.01,19.44
797644,1.01,19.45
798168,0.99,19.44
798691,1.01,19.43
799214,0.96,19.44
799738,1.02,19.44
800262,1.01,19.45
800789,1.01,19.45
801312,1.05,19.45
801840,1.01,19.46
802363,1.00,19.45
802886,1.01,19.45
803410,1.01,19.44
803934,0.97,19.44
804457,0.96,19.44
804981,0.99,19.44
805505,1.02,19.44
806028,1.02,19.46
806551,1.01,19.45
807074,1.00,19.45
807599,0.99,19.43
808122,0.99,19.44
808646,1.01,19.44
809169,1.02,19.45
809694,1.00,19.45
810218,0.99,19.44
810741,1.00,19.44
811265,1.01,19.44
811788,1.01,19.45
812311,1.01,19.44
812834,0.98,19.43
813358,1.01,19.44
813881,1.03,19.45
814404,1.01,19.45
814928,0.99,19.44
815455,0.98,19.43
815982,0.98,19.45
816505,1.01,19.44
817029,1.00,19.45
817552,1.01,19.44
818076,1.00,19.45
818599,0.96,19.44
819123,1.01,19.43
819646,1.00,19.44
820169,1.01,19.44
820692,1.01,19.44
821216,0.99,19.44
821739,0.97,19.44
822263,1.03,19.45
822787,1.00,19.43
823310,0.96,19.43
823833,1.06,19.45
824356,0.98,19.43
824880,1.00,19.46
825403,1.01,19.43
825926,1.02,19.43
826450,1.03,19.44
826974,0.95,19.42
827497,1.04,19.45
828020,0.97,19.42
828544,1.05,19.45
829067,0.95,19.43
829594,1.00,19.44
830121,1.01,19.44
830645,1.00,19.43
831168,1.04,19.44
831691,0.97,19.42
832215,1.03,19.44
832738,0.99,19.44
833261,1.00,19.42
833784,1.06,19.45
834309,0.95,19.42
834832,1.04,19.45
835355,0.97,19.43
835878,1.01,19.43
836403,1.02,19.42
836926,1.00,19.44
837449,1.00,19.43
837972,1.02,19.44
838497,1.03,19.44
839020,0.97,19.41
839543,1.00,19.44
840068,1.01,19.43
840591,1.01,19.44
841114,1.02,19.43
841638,0.97,19.42
842162,1.05,19.44
842685,0.98,19.42
843208,1.03,19.45
843732,0.94,19.42
844263,1.07,19.44
844786,0.96,19.42
845309,1.03,19.43
845834,0.98,19.42
846357,1.01,19.43
846880,1.01,19.42
847404,0.99,19.43
847927,1.01,19.43
848450,0.97,19.41
848974,1.02,19.45
849498,0.97,19.43
850021,1.01,19.44
850544,1.01,19.42
851067,0.99,19.43
851591,0.99,19.42
852114,1.00,19.40
852638,1.00,19.43
853161,1.01,19.45
853685,1.01,19.42
854208,0.97,19.42
854731,1.01,19.40
855256,0.98,19.43
855779,1.05,19.42
856302,0.96,19.42
856825,1.05,19.42
857349,1.01,19.42
857872,0.97,19.43
858401,1.06,19.43
858925,0.99,19.40
859448,1.06,19.43
859972,1.01,19.42
860495,1.03,19.43
861019,0.95,19.42
861542,0.98,19.40
862065,0.97,19.45
862588,1.02,19.40
863113,0.90,19.45
863636,0.97,19.45
864159,1.02,19.41
864683,0.97,19.45
865206,0.96,19.40
865729,1.02,19.43
866252,1.00,19.42
866777,1.05,19.41
867300,1.02,19.43
867823,1.01,19.40
868346,1.02,19.41
868870,1.00,19.42
869393,0.92,19.44
869917,0.99,19.40
870440,1.07,19.42
870964,1.02,19.41
871487,1.02,19.41
872010,1.00,19.42
872537,1.05,19.42
873066,0.94,19.40
873590,1.05,19.43
874114,0.89,19.45
874637,0.91,19.41
875160,1.03,19.42
875684,1.05,19.45
876208,1.08,19.37
876731,1.00,19.45
877254,0.98,19.43
877778,0.89,19.40
878302,1.01,19.40
878825,1.01,19.42
879348,1.02,19.43
879873,1.08,19.42
880396,0.99,19.42
880919,0.97,19.41
881442,1.04,19.39
881967,1.04,19.41
882490,0.99,19.39
883013,0.99,19.41
883536,0.97,19.40
884061,1.03,19.41
884584,1.00,19.41
885107,1.01,19.40
885630,1.06,19.42
886155,0.98,19.41
886681,1.02,19.40
887208,0.98,19.40
887733,0.99,19.41
888256,1.07,19.39
888780,0.98,19.42
889305,1.03,19.41
889829,0.92,19.39
890352,0.95,19.40
890875,1.07,19.41
891399,0.96,19.40
891922,1.03,19.40
892445,1.04,19.39
892968,1.00,19.41
893492,0.97,19.39
894016,0.97,19.41
894539,0.99,19.40
895063,1.05,19.41
895586,0.99,19.41
896109,0.99,19.39
896632,1.00,19.42
897156,1.01,19.40
897679,1.12,19.39
898202,1.02,19.39
898725,1.05,19.40
899249,0.97,19.41
899772,1.08,19.41
900295,0.99,19.39
900816,1.05,19.41
901340,0.97,19.39
901867,1.01,19.42
902391,1.10,19.41
902915,1.00,19.40
903438,1.04,19.38
903961,1.04,19.40
904485,1.01,19.40
905009,0.86,19.41
905532,1.03,19.40
906055,1.05,19.39
906579,1.01,19.38
907103,1.06,19.38
907626,0.98,19.41
908149,0.98,19.39
908674,1.00,19.42
909197,0.97,19.40
909720,1.05,19.41
910243,1.03,19.41
910767,1.08,19.41
911291,1.03,19.41
911814,1.01,19.41
912337,1.05,19.40
912861,0.95,19.39
913385,0.96,19.38
913908,1.00,19.39
914435,1.04,19.41
914958,1.06,19.39
915481,1.00,19.38
916004,0.97,19.40
916534,1.05,19.40
917059,0.94,19.39
917584,1.02,19.39
918109,1.00,19.40
918632,0.95,19.39
919156,1.05,19.38
919680,1.01,19.40
920203,1.00,19.38
920726,1.03,19.40
921249,1.02,19.38
921773,1.06,19.40
922296,1.01,19.39
922819,0.99,19.38
923342,1.01,19.39
923866,1.00,19.39
924389,1.02,19.39
924912,1.02,19.41
925435,1.02,19.40
925959,0.94,19.40
926482,1.04,19.40
927005,0.98,19.39
927528,1.01,19.38
928052,1.03,19.39
928578,0.94,19.38
929102,1.03,19.39
929626,1.05,19.40
930149,0.96,19.38
930677,1.04,19.39
931201,1.01,19.39
931725,0.98,19.38
932248,1.00,19.40
932771,0.96,19.38
933296,1.06,19.40
933819,0.96,19.39
934342,1.01,19.37
934866,1.05,19.41
935390,1.09,19.36
935913,1.02,19.38
936436,0.98,19.39
936961,1.02,19.41
937484,1.02,19.38
938007,0.99,19.38
938530,0.98,19.39
939055,1.03,19.39
939578,0.88,19.39
940101,1.02,19.37
940624,1.05,19.40
941149,0.98,19.37
941672,1.00,19.38
942195,1.02,19.39
942723,1.00,19.37
943246,1.01,19.40
943769,0.98,19.39
944293,1.05,19.39
944819,0.96,19.38
945347,1.05,19.39
945871,1.01,19.39
946395,1.01,19.37
946918,1.03,19.40
947441,0.94,19.39
947964,1.00,19.38
948489,1.04,19.38
949012,0.97,19.38
949535,1.02,19.38
950059,0.96,19.38
950582,1.00,19.38
951105,1.02,19.38
951629,1.01,19.38
952153,0.98,19.37
952677,1.00,19.37
953200,1.03,19.39
953723,0.98,19.37
954247,0.99,19.37
954770,1.03,19.38
955294,0.99,19.38
955817,0.97,19.38
956341,0.95,19.38
956867,0.91,19.38
957390,1.01,19.37
957914,0.96,19.37
958438,0.98,19.38
958961,1.05,19.37
959489,1.00,19.37
960012,1.01,19.38
960535,1.04,19.38
961058,0.99,19.37
961582,1.01,19.37
962105,1.04,19.37
962628,0.92,19.40
963151,0.99,19.36
963676,0.98,19.39
964199,1.04,19.38
964722,1.01,19.37
965245,0.99,19.37
965769,1.00,19.36
966292,0.99,19.38
966815,1.01,19.37
967339,1.01,19.38
967862,1.03,19.38
968386,1.03,19.36
968909,0.99,19.37
969433,1.01,19.36
969956,0.98,19.36
970479,0.99,19.37
971006,1.01,19.36
971530,1.00,19.35
972053,0.99,19.36
972576,1.02,19.38
973100,0.98,19.36
973623,0.98,19.39
974149,0.98,19.35
974673,1.03,19.36
975197,1.03,19.35
975720,0.98,19.35
976243,1.00,19.37
976766,1.01,19.38
977290,1.01,19.36
977813,1.02,19.37
978337,1.01,19.36
978861,0.99,19.35
979384,1.02,19.38
979907,0.97,19.36
980430,0.96,19.36
980954,1.01,19.37
981477,1.00,19.36
982000,0.99,19.36
982524,0.99,19.36
983048,1.04,19.37
983571,0.96,19.35
984094,1.04,19.35
984617,0.96,19.38
985144,1.00,19.35
985667,1.02,19.38
986190,1.01,19.36
986715,1.02,19.35
987238,1.02,19.37
987761,1.01,19.36
988284,0.98,19.35
988813,1.00,19.36
989337,1.01,19.36
989861,0.98,19.35
990385,0.99,19.36
990908,1.00,19.35
991432,0.96,19.35
991955,1.01,19.36
992479,1.00,19.35
993002,1.01,19.35
993526,1.04,19.36
994050,0.99,19.35
994573,1.04,19.35
995097,0.99,19.36
995620,0.99,19.35
996144,1.00,19.36
996667,1.00,19.37
997191,1.01,19.35
997714,1.00,19.36
998238,1.04,19.36
998761,0.94,19.36
999287,1.00,19.36
999811,0.99,19.35
1000335,1.00,19.36
1000858,1.03,19.36
1001381,0.99,19.34
1001905,0.98,19.36
1002429,1.01,19.35
1002956,0.97,19.36
1003480,1.04,19.35
1004003,1.00,19.35
1004526,1.00,19.35
1005050,1.02,19.35
1005574,0.98,19.34
1006097,1.04,19.35
1006620,1.01,19.35
1007144,1.00,19.36
1007668,1.00,19.34
1008191,0.99,19.34
1008714,1.04,19.36
1009238,1.00,19.33
1009762,1.02,19.36
1010285,1.00,19.34
1010808,1.06,19.31
1011332,1.01,19.35
1011855,1.03,19.34
1012378,1.00,19.35
1012907,1.04,19.35
1013432,0.99,19.34
1013955,1.01,19.36
1014478,1.01,19.36
1015002,0.94,19.37
1015525,1.03,19.35
1016049,0.98,19.33
1016572,0.99,19.36
1017096,1.03,19.36
1017624,1.05,19.36
1018148,1.03,19.34
1018672,0.99,19.33
1019195,1.02,19.35
1019718,1.00,19.34
1020241,0.95,19.34
1020766,1.01,19.37
1021289,1.04,19.34
1021812,0.98,19.33
1022336,1.01,19.34
1022859,1.04,19.35
1023382,1.00,19.34
1023905,1.03,19.36
1024429,0.97,19.34
1024952,1.01,19.34
1025475,0.97,19.34
1026001,0.98,19.33
1026527,0.98,19.33
1027050,0.94,19.34
1027574,0.97,19.34
1028098,1.01,19.32
1028622,0.96,19.33
1029145,0.99,19.32
1029668,0.96,19.33
1030193,0.95,19.32
1030716,0.91,19.33
1031239,0.99,19.34
1031767,1.05,19.35
1032292,1.00,19.34
1032815,0.96,19.33
1033338,0.95,19.32
1033863,1.05,19.33
1034386,1.05,19.34
1034909,1.00,19.34
1035433,1.00,19.34
1035957,1.03,19.34
1036480,1.00,19.33
1037004,1.03,19.34
1037528,1.06,19.35
1038051,1.05,19.36
1038574,1.03,19.33
1039098,1.00,19.33
1039625,1.06,19.35
1040148,1.01,19.34
1040671,0.94,19.32
1041195,1.02,19.33
1041719,0.99,19.33
1042242,0.98,19.33
1042765,1.02,19.32
1043289,1.02,19.30
1043812,0.98,19.33
1044336,1.02,19.32
1044859,1.01,19.33
1045383,1.00,19.34
1045906,1.01,19.33
1046435,0.95,19.32
1046960,0.98,19.34
1047484,0.99,19.34
1048007,0.98,19.33
1048530,1.04,19.33
1049055,0.96,19.33
1049578,1.01,19.33
1050101,1.01,19.32
1050625,1.03,19.33
1051148,1.00,19.33
1051672,1.02,19.33
1052195,0.99,19.32
1052719,1.02,19.34
1053246,1.01,19.33
1053769,1.01,19.33
1054292,0.90,19.34
1054816,1.01,19.32
1055340,1.02,19.33
1055863,1.00,19.32
1056387,1.00,19.32
1056910,0.96,19.35
1057434,1.03,19.32
1057957,1.01,19.32
1058481,0.99,19.33
1059005,0.97,19.36
1059528,0.99,19.34
1060051,0.96,19.33
1060579,1.00,19.32
1061104,1.00,19.33
1061627,1.01,19.32
1062151,1.02,19.34
1062674,0.98,19.31
1063197,1.04,19.34
1063721,0.98,19.32
1064245,1.03,19.31
1064768,0.99,19.33
1065292,1.04,19.33
1065816,1.01,19.32
1066342,0.95,19.33
1066865,0.95,19.33
1067388,1.03,19.33
1067912,1.02,19.32
1068435,0.97,19.31
1068959,0.99,19.32
1069483,1.04,19.33
1070006,1.00,19.32
1070529,1.00,19.32
1071052,1.02,19.32
1071576,0.98,19.31
1072100,1.00,19.32
1072623,1.04,19.33
1073146,0.96,19.31
1073670,1.03,19.32
1074193,0.97,19.32
1074717,1.02,19.33
1075259,0.97,19.32
1075783,0.98,19.31
1076306,0.97,19.33
1076831,1.00,19.32
1077354,0.97,19.33
1077877,1.02,19.32
1078401,0.97,19.32
1078924,1.02,19.32
1079447,1.05,19.32
1079973,0.96,19.32
1080497,1.00,19.32
1081020,0.98,19.33
1081543,1.00,19.31
1082066,1.03,19.32
1082590,0.99,19.30
1083114,1.05,19.32
1083637,0.96,19.31
1084161,1.04,19.33
1084684,0.99,19.31
1085207,1.00,19.32
1085730,1.03,19.31
1086254,0.99,19.32
1086777,1.04,19.33
1087301,1.00,19.31
1087824,0.98,19.32
1088348,1.08,19.31
1088871,1.01,19.32
1089394,0.97,19.31
1089922,1.02,19.31
1090446,1.01,19.33
1090969,0.99,19.30
1091492,1.03,19.31
1092016,0.92,19.33
1092539,0.99,19.30
1093065,1.02,19.32
1093588,1.02,19.31
1094113,0.99,19.30
1094636,0.98,19.34
1095159,1.01,19.30
1095683,1.01,19.32
1096207,1.03,19.31
1096730,0.98,19.30
1097253,0.99,19.31
1097777,1.02,19.31
1098301,0.96,19.31
1098824,1.00,19.31
1099347,1.03,19.32
1099871,0.98,19.32
1100395,0.97,19.30
1100918,0.98,19.31
1101442,1.02,19.31
1101966,1.02,19.32
1102489,0.98,19.32
1103012,0.99,19.30
1103536,1.01,19.30
1104063,1.04,19.32
1104587,1.02,19.30
1105111,0.98,19.30
1105635,1.04,19.31
1106158,0.96,19.33
1106684,0.95,19.31
1107208,1.01,19.29
1107731,1.01,19.31
1108255,1.00,19.31
1108780,1.01,19.31
1109303,1.02,19.32
1109826,0.99,19.29
1110350,1.01,19.31
1110874,1.04,19.31
1111397,1.00,19.30
1111920,0.99,19.31
1112444,1.03,19.30
1112968,0.97,19.31
1113491,1.02,19.32
1114015,1.05,19.31
1114539,0.94,19.32
1115062,1.02,19.30
1115586,0.97,19.30
1116109,1.00,19.31
1116633,1.09,19.27
1117157,1.01,19.31
1117680,0.97,19.29
1118208,1.01,19.31
1118732,0.98,19.31
1119255,1.01,19.30
1119778,1.01,19.31
1120305,1.01,19.30
1120829,1.01,19.31
1121353,0.94,19.30
1121878,1.04,19.30
1122401,1.00,19.30
1122925,1.00,19.30
1123448,1.05,19.30
1123972,0.98,19.31
1124495,1.02,19.29
1125019,0.97,19.29
1125542,0.94,19.29
1126066,1.01,19.29
1126590,0.97,19.30
1127113,1.00,19.30
1127636,1.03,19.31
1128160,0.95,19.30
1128684,1.00,19.28
1129207,0.94,19.30
1129731,0.98,19.28
1130254,0.98,19.28
1130778,0.93,19.30
1131301,0.96,19.29
1131825,0.98,19.29
1132352,0.99,19.29
1132876,1.09,19.27
1133403,0.97,19.31
1133926,1.04,19.29
1134450,1.04,19.31
1134973,1.05,19.32
1135498,1.05,19.30
1136021,1.03,19.29
1136544,0.96,19.29
1137069,0.97,19.28
1137592,0.98,19.29
1138115,1.01,19.29
1138639,1.01,19.31
1139163,1.00,19.29
1139686,0.99,19.29
1140210,0.97,19.30
1140733,1.02,19.29
1141257,1.01,19.29
1141781,0.98,19.30
1142304,1.02,19.29
1142828,0.98,19.29
1143352,1.01,19.29
1143875,1.03,19.28
1144398,1.02,19.32
1144922,1.04,19.31
1145446,1.09,19.29
1145969,1.03,19.30
1146497,1.03,19.31
1147024,0.98,19.30
1147547,1.00,19.30
1148070,1.05,19.28
1148594,0.97,19.28
1149117,1.00,19.28
1149640,0.98,19.30
1150163,0.99,19.30
1150687,1.07,19.30
1151211,1.02,19.31
1151734,1.02,19.28
1152258,0.99,19.28
1152781,0.97,19.28
1153304,0.99,19.27
1153827,1.03,19.29
1154351,1.03,19.29
1154874,1.04,19.33
1155397,1.04,19.30
1155921,1.03,19.29
1156445,1.01,19.28
1156968,0.97,19.29
1157491,0.99,19.28
1158014,0.97,19.29
1158538,1.02,19.28
1159061,1.00,19.29
1159584,1.01,19.29
1160114,1.04,19.29
1160638,0.98,19.30
1161161,1.05,19.29
1161684,1.03,19.29
1162208,0.99,19.31
1162732,1.06,19.28
1163255,1.01,19.30
1163780,1.05,19.29
1164303,1.05,19.27
1164826,0.98,19.30
1165350,0.98,19.29
1165875,0.97,19.28
1166398,0.97,19.29
1166921,1.01,19.27
1167444,0.99,19.29
1167969,1.04,19.29
1168492,1.03,19.30
1169015,1.05,19.30
1169540,1.02,19.30
1170063,1.07,19.28
1170586,1.05,19.28
1171110,1.04,19.27
1171634,1.00,19.28
1172157,0.98,19.29
1172681,0.99,19.27
1173204,0.93,19.28
1173731,0.97,19.28
1174257,0.96,19.29
1174781,1.00,19.28
1175305,1.06,19.27
1175829,0.95,19.28
1176352,1.02,19.27
1176876,1.03,19.28
1177399,1.01,19.30
1177922,1.02,19.28
1178445,0.96,19.28
1178970,0.97,19.28
1179493,1.00,19.28
1180016,0.99,19.28
1180539,1.01,19.28
1181063,1.03,19.28
1181587,1.00,19.27
1182110,0.98,19.27
1182633,1.00,19.27
1183157,1.02,19.28
1183680,1.04,19.29
1184204,1.03,19.29
1184728,1.03,19.27
1185251,1.02,19.28
1185774,1.02,19.29
1186298,1.03,19.26
1186822,1.00,19.28
1187347,0.99,19.28
1187870,1.06,19.24
1188395,1.02,19.27
1188921,1.00,19.27
1189446,1.02,19.28
1189969,0.91,19.25
1190492,0.99,19.28
1191015,0.96,19.27
1191538,0.99,19.26
1192061,0.99,19.27
1192585,1.00,19.28
1193108,1.03,19.29
1193631,0.99,19.30
1194155,1.01,19.27
1194678,1.01,19.26
1195201,0.93,19.28
1195724,0.97,19.27
1196248,0.96,19.26
1196771,0.99,19.27
1197294,0.99,19.25
1197817,0.98,19.27
1198341,1.01,19.28
1198864,1.03,19.29
1199387,1.03,19.28
1199910,1.02,19.27
1200437,1.01,19.27
1200960,0.99,19.27
1201484,0.98,19.26
1202008,0.98,19.26
1202532,0.99,19.25
1203059,1.00,19.27
1203584,1.00,19.27
1204107,1.04,19.28
1204630,1.01,19.29
1205154,1.00,19.27
1205678,0.99,19.27
1206201,0.96,19.26
1206724,1.01,19.26
1207247,0.98,19.27
1207772,1.03,19.28
1208295,1.01,19.28
1208818,0.99,19.27
1209341,0.96,19.26
1209866,0.96,19.27
1210389,0.94,19.25
1210913,1.02,19.27
1211437,0.99,19.27
1211960,0.99,19.26
1212483,0.98,19.26
1213007,0.95,19.26
1213531,1.00,19.26
1214057,0.90,19.27
1214580,0.96,19.26
1215105,0.99,19.25
1215628,0.96,19.26
1216152,0.98,19.25
1216675,0.96,19.26
1217203,0.99,19.25
1217727,0.99,19.26
1218252,0.96,19.26
1218777,0.98,19.27
1219300,1.01,19.26
1219823,1.00,19.30
1220346,1.03,19.26
1220870,0.98,19.28
1221394,1.00,19.29
1221917,1.04,19.28
1222440,0.99,19.29
1222964,1.02,19.27
1223487,1.00,19.27
1224010,1.00,19.27
1224534,1.01,19.27
1225057,1.04,19.26
1225581,1.02,19.26
1226104,0.95,19.25
1226628,1.00,19.27
1227154,1.02,19.27
1227677,1.02,19.26
1228200,0.99,19.27
1228725,1.02,19.26
1229249,0.99,19.27
1229772,1.00,19.26
1230296,1.00,19.26
1230819,0.94,19.27
1231346,1.00,19.25
1231872,1.00,19.26
1232395,1.00,19.27
1232918,1.04,19.27
1233441,1.01,19.28
1233965,1.02,19.26
1234488,1.02,19.26
1235011,0.98,19.26
1235534,0.98,19.25
1236058,0.97,19.26
1236581,1.02,19.26
1237104,1.03,19.26
1237628,0.97,19.27
1238152,0.99,19.26
1238675,0.98,19.25
1239198,1.01,19.28
1239721,1.04,19.26
1240245,1.00,19.27
1240771,1.00,19.26
1241294,1.01,19.26
1241819,0.97,19.26
1242342,0.98,19.24
1242866,0.97,19.25
1243389,0.99,19.26
1243913,1.00,19.26
1244437,1.00,19.27
1244960,0.97,19.26
1245488,0.96,19.25
1246012,0.96,19.24
1246535,1.01,19.25
1247058,1.00,19.26
1247582,1.01,19.27
1248106,1.03,19.28
1248629,1.02,19.26
1249153,0.96,19.25
1249676,0.99,19.26
1250199,1.04,19.27
1250723,1.00,19.25
1251247,0.99,19.25
1251770,0.97,19.25
1252294,1.01,19.25
1252817,0.99,19.27
1253341,1.04,19.25
1253865,0.96,19.24
1254391,1.00,19.25
1254915,1.02,19.26
1255438,1.00,19.27
1255962,1.04,19.27
1256485,1.06,19.26
1257009,1.03,19.26
1257532,0.99,19.25
1258056,1.00,19.25
1258579,0.98,19.24
1259103,1.01,19.25
1259631,0.99,19.27
1260155,1.03,19.25
1260680,1.01,19.25
1261205,0.98,19.24
1261728,0.99,19.23
1262252,0.98,19.24
1262775,0.93,19.24
1263298,1.01,19.26
1263821,1.01,19.26
1264345,1.02,19.25
1264868,1.00,19.24
1265392,0.99,19.25
1265915,1.05,19.24
1266439,1.06,19.25
1266962,1.01,19.25
1267488,1.00,19.25
1268012,0.94,19.24
1268536,0.99,19.27
1269059,1.06,19.23
1269583,0.92,19.24
1270107,1.02,19.25
1270630,0.98,19.26
1271154,1.04,19.26
1271677,1.02,19.26
1272201,0.95,19.24
1272725,1.03,19.24
1273248,1.06,19.26
1273775,1.03,19.27
1274299,0.97,19.24
1274822,1.00,19.25
1275345,1.03,19.28
1275870,0.98,19.26
1276393,0.95,19.30
1276916,1.04,19.24
1277440,0.96,19.23
1277964,1.00,19.24
1278487,1.03,19.24
1279010,1.00,19.25
1279535,1.03,19.25
1280058,1.04,19.25
1280581,0.98,19.25
1281108,1.01,19.24
1281632,1.06,19.25
1282155,1.01,19.25
1282678,0.98,19.23
1283202,0.97,19.26
1283726,1.03,19.26
1284249,0.97,19.24
1284772,0.98,19.25
1285296,1.05,19.26
1285819,0.98,19.24
1286343,0.96,19.24
1286866,0.99,19.25
1287390,1.03,19.26
1287916,1.05,19.23
1288439,1.00,19.24
1288963,0.97,19.24
1289486,1.05,19.26
1290009,0.99,19.25
1290532,0.90,19.24
1291056,1.03,19.24
1291579,1.02,19.25
1292103,1.00,19.24
1292626,1.01,19.25
1293151,1.00,19.25
1293674,1.07,19.25
1294200,0.99,19.24
1294724,0.95,19.24
1295248,1.03,19.24
1295771,0.95,19.26
1296294,1.05,19.25
1296818,0.99,19.24
1297342,0.98,19.25
1297865,1.06,19.25
1298388,0.99,19.24
1298912,0.94,19.24
1299435,1.04,19.24
1299959,1.04,19.25
1300483,1.04,19.24
1301006,1.02,19.24
1301529,0.97,19.24
1302055,0.99,19.23
1302580,0.99,19.24
1303103,1.00,19.24
1303626,1.05,19.25
1304150,1.02,19.26
1304673,1.02,19.23
1305196,1.01,19.24
